query_id,query,run_variant,ok,http_status,total_results,inspiration_count,matched_template_count,gallery_prompt_count,zero_result,low_result,rewrite_triggered,relevance_label,relevance_score,primary_failure_reason,semantic_drift,original_intent_preserved,judgeable_count,relevant_count,partial_count,irrelevant_count,top5_titles
V095,产品盒,candidate_2026-07-22_0e794cd9,true,200,15,5,10,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""eyemask"",""musical instrument"",""pendant"",""ring"",""scarf""]"
V096,product box,candidate_2026-07-22_0e794cd9,true,200,110,80,30,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""blessing dragon"",""bronze rabbit qingqing"",""deer travel journal"",""ink fox scholar"",""moyu zhong""]"
V097,咖啡包装,candidate_2026-07-22_0e794cd9,true,200,40,17,23,0,false,false,true,PARTIAL,22,,MINOR,PARTIALLY,5,0,3,2,"[""espresso coffee beans"",""coffee maker"",""monolith espresso machine"",""coffee"",""arabica coffee beans""]"
V098,coffee package,candidate_2026-07-22_0e794cd9,true,200,126,29,97,0,false,false,true,PASS,45,,MINOR,PARTIALLY,5,1,3,1,"[""coffee brewing"",""espresso coffee beans"",""riseup coffee"",""BREW & CO Coffee Shop brand identity moodboard"",""arabica coffee beans""]"
V099,餐厅菜单,candidate_2026-07-22_0e794cd9,true,200,47,39,8,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""Fish and Chips"",""beef cuts"",""chicken cuts"",""coffee bean anatomy"",""fish cuts""]"
V100,restaurant menu,candidate_2026-07-22_0e794cd9,true,200,69,53,16,0,false,false,false,PARTIAL,42,,MINOR,PARTIALLY,5,0,5,0,"[""buddha jumps over the wall"",""four joy meatballs"",""kung pao chicken"",""sweet and sour ribs"",""Pastel de Nata""]"
V101,香水瓶,candidate_2026-07-22_0e794cd9,true,200,4,2,2,0,false,true,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,2,0,0,2,"[""smart hydration water bottle"",""Product: PORTABLE BLENDER BOTTLE | Tagline: Portable. Powerful. Personal. | Background: Pale mint light green | Ergonomic sketch count:4 steps (Grip carry / Drink / Blend / Rest) | Technical drawing: Front/Side/Top/Bottom orthographic mm dimensions, component list: Lid, Carry loop, Bottle body, Blade chamber, Base, Power button | Materials: BPA-free Tritan plastic, soft touch silicone, 304 stainless steel, ABS plastic | Core functions: 450ml capacity, 2000mAh battery, USB-C charging, 6-point stainless steel blade, leak-proof lid, non-slip silicone base | Supplementary: Capacity/battery/watt/RPM spec icons, fruit smoothie lifestyle render, 4-step usage flow""]"
V102,perfume bottle,candidate_2026-07-22_0e794cd9,true,200,4,2,2,0,false,true,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,2,0,0,2,"[""smart hydration water bottle"",""Product: PORTABLE BLENDER BOTTLE | Tagline: Portable. Powerful. Personal. | Background: Pale mint light green | Ergonomic sketch count:4 steps (Grip carry / Drink / Blend / Rest) | Technical drawing: Front/Side/Top/Bottom orthographic mm dimensions, component list: Lid, Carry loop, Bottle body, Blade chamber, Base, Power button | Materials: BPA-free Tritan plastic, soft touch silicone, 304 stainless steel, ABS plastic | Core functions: 450ml capacity, 2000mAh battery, USB-C charging, 6-point stainless steel blade, leak-proof lid, non-slip silicone base | Supplementary: Capacity/battery/watt/RPM spec icons, fruit smoothie lifestyle render, 4-step usage flow""]"
V103,香水盒,candidate_2026-07-22_0e794cd9,true,200,6,5,1,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""blessing dragon"",""bronze rabbit qingqing"",""deer travel journal"",""ink fox scholar"",""moyu zhong""]"
V104,perfume box,candidate_2026-07-22_0e794cd9,true,200,94,14,80,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""blessing dragon"",""bronze rabbit qingqing"",""deer travel journal"",""ink fox scholar"",""moyu zhong""]"
V105,茶叶包装,candidate_2026-07-22_0e794cd9,true,200,81,2,79,0,false,false,true,PARTIAL,19,,MINOR,PARTIALLY,2,0,1,1,"[""matcha powder"",""PAW PARADISE IP Material Design Specification""]"
V106,tea package,candidate_2026-07-22_0e794cd9,true,200,97,12,85,0,false,false,true,FAIL,7,HIGH_IRRELEVANT_RATE,MINOR,PARTIALLY,5,0,1,4,"[""matcha powder"",""panda tea master"",""bubble tea shop"",""cozy winter tea"",""japanese tea ceremony""]"
V107,咖啡豆包装,candidate_2026-07-22_0e794cd9,true,200,9,2,7,0,false,false,true,PASS,100,,NONE,YES,2,2,0,0,"[""espresso coffee beans"",""arabica coffee beans""]"
V108,coffee bean package,candidate_2026-07-22_0e794cd9,true,200,3,1,2,0,false,true,true,FAIL,0,HIGH_IRRELEVANT_RATE,NONE,NO,1,0,0,1,"[""coffee bean anatomy""]"
V109,巧克力礼盒,candidate_2026-07-22_0e794cd9,true,200,21,5,16,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""van gogh mystery box"",""waltz box step"",""lifting box"",""blessing dragon"",""bronze rabbit qingqing""]"
V110,chocolate box,candidate_2026-07-22_0e794cd9,true,200,30,18,12,0,false,false,true,PARTIAL,32,,MINOR,PARTIALLY,5,1,1,3,"[""chocolate"",""swiss"",""Double Chocolate Cookies"",""chocolate lava cake"",""blessing dragon""]"
V111,护肤品包装,candidate_2026-07-22_0e794cd9,true,200,16,5,11,0,false,false,true,PASS,37,,MINOR,PARTIALLY,5,1,3,1,"[""hairdryer"",""beauty products"",""skincare routine"",""baby care brand"",""matcha powder""]"
V112,skincare package,candidate_2026-07-22_0e794cd9,true,200,9,5,4,0,false,false,true,PARTIAL,32,,MINOR,PARTIALLY,5,1,1,3,"[""skincare routine"",""beauty skincare"",""ISTJ vs ENFP package"",""ISTJ vs ENFP package"",""spring festival zh ISTJ vs ENFP package""]"
V113,化妆品包装,candidate_2026-07-22_0e794cd9,true,200,10,5,5,0,false,false,true,PARTIAL,13,,MODERATE,PARTIALLY,5,1,1,3,"[""eyemask"",""hairdryer"",""beauty products"",""skincare routine"",""oval face men""]"
V114,cosmetic package,candidate_2026-07-22_0e794cd9,true,200,86,23,63,0,false,false,true,PARTIAL,20,,MINOR,PARTIALLY,5,0,3,2,"[""hairdryer"",""beauty products"",""skincare routine"",""oval face men"",""baby care brand""]"
V115,酒标,candidate_2026-07-22_0e794cd9,true,200,86,5,81,0,false,false,true,FAIL,7,HIGH_IRRELEVANT_RATE,MINOR,PARTIALLY,5,0,1,4,"[""White Wine"",""label printer"",""en-zh"",""en-zh"",""en-fr""]"
V116,wine label,candidate_2026-07-22_0e794cd9,true,200,109,23,86,0,false,false,true,PASS,52,,MINOR,PARTIALLY,5,2,2,1,"[""White Wine"",""tequila"",""Wine Pairing Guide"",""Red Wine"",""Champagne""]"
V117,零食包装,candidate_2026-07-22_0e794cd9,true,200,80,1,79,0,false,false,true,PARTIAL,42,,MINOR,PARTIALLY,1,0,1,0,"[""Double Chocolate Cookies""]"
V118,snack package,candidate_2026-07-22_0e794cd9,true,200,94,10,84,0,false,false,true,PARTIAL,22,,MINOR,PARTIALLY,5,1,1,3,"[""summer snack festival"",""choco chip cookies"",""apple"",""en-ko"",""Evolution of Snacks""]"
V119,礼品盒,candidate_2026-07-22_0e794cd9,true,200,4,1,3,0,false,true,true,FAIL,0,HIGH_IRRELEVANT_RATE,NONE,NO,1,0,0,1,"[""busan boogi duck""]"
V120,gift box,candidate_2026-07-22_0e794cd9,true,200,56,39,17,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""blessing dragon"",""bronze rabbit qingqing"",""deer travel journal"",""ink fox scholar"",""moyu zhong""]"
V121,购物袋,candidate_2026-07-22_0e794cd9,true,200,3,1,2,0,false,true,true,PARTIAL,42,,MINOR,PARTIALLY,1,0,1,0,"[""bag""]"
V122,shopping bag,candidate_2026-07-22_0e794cd9,true,200,102,80,22,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""PAW PARADISE Pet Shop brand identity moodboard"",""PAW PARADISE Cultural Creative Products — Material Specification"",""curi ai robot full merch collection"",""BREW & CO Coffee Shop brand identity moodboard"",""Golden Crust Bakery brand identity moodboard""]"
V123,产品标签,candidate_2026-07-22_0e794cd9,true,200,89,79,10,0,false,false,false,PARTIAL,42,,MINOR,PARTIALLY,5,0,5,0,"[""apple"",""bicycle"",""hamburger"",""lily flower"",""monarch butterfly""]"
V124,product label,candidate_2026-07-22_0e794cd9,true,200,108,80,28,0,false,false,false,PARTIAL,37,,MINOR,PARTIALLY,5,0,4,1,"[""arabica coffee beans"",""artisan aged cheese"",""extra virgin olive oil"",""raw natural honey"",""sourdough bread""]"
V125,烘焙包装,candidate_2026-07-22_0e794cd9,true,200,80,1,79,0,false,false,true,PARTIAL,42,,MINOR,PARTIALLY,1,0,1,0,"[""Double Chocolate Cookies""]"
V126,bakery package,candidate_2026-07-22_0e794cd9,true,200,18,7,11,0,false,false,true,PARTIAL,15,,MINOR,PARTIALLY,5,0,2,3,"[""mika cat bakery"",""Golden Crust Bakery brand identity moodboard"",""temp bakery cartoon food"",""en-zh"",""ISTJ vs ENFP package""]"
V127,咖啡馆菜单,candidate_2026-07-22_0e794cd9,true,200,11,3,8,0,false,false,true,PARTIAL,35,,MINOR,PARTIALLY,3,1,1,1,"[""Cream seafood chowder soup with shrimp mussels, blue berry garnish, mint citrus sparkling cocktail, shellfish appetizer plate, coastal seafood bistro menu sketch"",""Ming vase as coffee shop barista"",""Ordering at a Café""]"
V128,cafe menu,candidate_2026-07-22_0e794cd9,true,200,96,11,85,0,false,false,true,PARTIAL,19,,MINOR,PARTIALLY,5,0,3,2,"[""Ordering at a Café"",""coffee lovers"",""espresso coffee beans"",""Ordering Coffee"",""cafe 1""]"
V129,店招,candidate_2026-07-22_0e794cd9,true,200,10,5,5,0,false,false,true,PARTIAL,22,,MINOR,PARTIALLY,5,1,2,2,"[""en-es"",""how to sign great"",""pet shop happy paws"",""GreenBasket Grocery brand identity moodboard"",""coffee shop""]"
V130,shop sign,candidate_2026-07-22_0e794cd9,true,200,26,20,6,0,false,false,false,PARTIAL,42,,MINOR,PARTIALLY,5,0,5,0,"[""BREW & CO Coffee Shop brand identity moodboard"",""PAW PARADISE Pet Shop brand identity moodboard"",""PAW PARADISE Cultural Creative Products — Material Specification"",""PAW PARADISE IP Material Design Specification"",""Golden Crust Bakery brand identity moodboard""]"
V131,门店招牌,candidate_2026-07-22_0e794cd9,true,200,86,5,81,0,false,false,true,FAIL,0,SEVERE_DRIFT_INTENT_LOST,SEVERE,NO,5,0,2,3,"[""en-es"",""how to sign great"",""pet shop happy paws"",""GreenBasket Grocery brand identity moodboard"",""riseup coffee""]"
V132,storefront sign,candidate_2026-07-22_0e794cd9,true,200,87,8,79,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""baby care brand"",""spring beauty festival"",""summer beach sale"",""summer snack festival"",""how to sign great""]"
V133,产品吊牌,candidate_2026-07-22_0e794cd9,true,200,14,12,2,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""camping fruit event"",""christmas party event"",""mika cat bakery"",""riseup coffee"",""temp bakery cartoon food""]"
V134,product tag,candidate_2026-07-22_0e794cd9,true,200,143,80,63,0,false,false,true,PASS,100,,NONE,YES,5,5,0,0,"[""tie"",""bag"",""shirt"",""socks"",""headphones 2""]"
V135,价格标签,candidate_2026-07-22_0e794cd9,true,200,0,0,0,0,true,false,false,FAIL,0,ZERO_RESULT,NONE,NO,0,,,,[]
V136,price tag,candidate_2026-07-22_0e794cd9,true,200,0,0,0,0,true,false,false,FAIL,0,ZERO_RESULT,NONE,NO,0,,,,[]
V137,服装吊牌,candidate_2026-07-22_0e794cd9,true,200,84,5,79,0,false,false,true,PARTIAL,42,,MINOR,PARTIALLY,5,0,5,0,"[""qing dynasty buzi"",""jeans"",""sui dynasty"",""spring clothing health"",""arabic kandura abaya""]"
V138,clothing tag,candidate_2026-07-22_0e794cd9,true,200,121,37,84,0,false,false,true,PARTIAL,12,,MINOR,PARTIALLY,5,0,2,3,"[""qing dynasty buzi"",""jeans"",""sui dynasty"",""spring clothing health"",""arabic kandura abaya""]"
V139,首饰盒,candidate_2026-07-22_0e794cd9,true,200,8,5,3,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""diamond jewelry"",""emerald jewelry"",""earrings for face shape"",""blessing dragon"",""bronze rabbit qingqing""]"
V140,jewelry box,candidate_2026-07-22_0e794cd9,true,200,28,20,8,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""emerald jewelry"",""angel fountain cherub aquamarine pendant"",""lotus pond mother of pearl aqua gem pendant"",""diamond jewelry"",""earrings for face shape""]"
V141,蜡烛标签,candidate_2026-07-22_0e794cd9,true,200,11,10,1,0,false,false,false,UNJUDGABLE,,NO_JUDGEABLE_RESULTS,SEVERE,NO,0,0,0,0,"[""aroma diffuser"",""bluetooth speaker"",""coffee maker"",""desk lamp"",""portable blender""]"
V142,candle label,candidate_2026-07-22_0e794cd9,true,200,29,9,20,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,4,0,1,3,"[""Bedroom"",""label printer"",""lemon"",""orange"",""arabica coffee beans""]"
V143,香皂包装,candidate_2026-07-22_0e794cd9,true,200,15,5,10,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""beast soap dish"",""xian roujiamo"",""paella"",""eyemask"",""musical instrument""]"
V144,soap package,candidate_2026-07-22_0e794cd9,true,200,7,4,3,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,4,0,0,4,"[""beast soap dish"",""ISTJ vs ENFP package"",""ISTJ vs ENFP package"",""spring festival zh ISTJ vs ENFP package""]"
V145,茶叶罐,candidate_2026-07-22_0e794cd9,true,200,10,5,5,0,false,false,true,PARTIAL,22,,MINOR,PARTIALLY,5,0,3,2,"[""honeysuckle"",""tea culture traditions"",""tea basics"",""cozy winter tea"",""spill the tea slay cap bussin simp hits different""]"
V146,tea box,candidate_2026-07-22_0e794cd9,true,200,35,22,13,0,false,false,true,PARTIAL,27,,MINOR,PARTIALLY,5,0,4,1,"[""panda tea master"",""matcha powder"",""bubble tea shop"",""cozy winter tea"",""tea basics""]"
V147,咖啡杯,candidate_2026-07-22_0e794cd9,true,200,2,1,1,0,false,true,true,PASS,100,,NONE,YES,1,1,0,0,"[""Office stationery & computer desk supplies clay icons, laptop, keyboard, printer, notebook, desk lamp, coffee mug, office chair, calculator, clipboard, folder, stapler, paper clip""]"
V148,coffee cup,candidate_2026-07-22_0e794cd9,true,200,190,80,110,0,false,false,true,PARTIAL,12,,MINOR,PARTIALLY,5,0,2,3,"[""coffee drinks"",""coffee machine"",""coffee history"",""coffee brewing"",""coffee maker""]"
V149,咖啡杯套,candidate_2026-07-22_0e794cd9,true,200,4,1,3,0,false,true,true,PARTIAL,42,,MINOR,PARTIALLY,1,0,1,0,"[""Office stationery & computer desk supplies clay icons, laptop, keyboard, printer, notebook, desk lamp, coffee mug, office chair, calculator, clipboard, folder, stapler, paper clip""]"
V150,coffee cup sleeve,candidate_2026-07-22_0e794cd9,true,200,46,24,22,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""coffee drinks"",""coffee"",""coffee machine"",""coffee history"",""coffee brewing""]"
V151,外卖餐盒,candidate_2026-07-22_0e794cd9,true,200,14,5,9,0,false,false,true,PASS,47,,MINOR,PARTIALLY,5,2,2,1,"[""panda tea master"",""xian roujiamo"",""paella"",""buddha jumps over the wall"",""four joy meatballs""]"
V152,takeout box,candidate_2026-07-22_0e794cd9,true,200,19,14,5,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""panda tea master"",""lifting box"",""blessing dragon"",""bronze rabbit qingqing"",""deer travel journal""]"
V153,饮料瓶,candidate_2026-07-22_0e794cd9,true,200,3,2,1,0,false,true,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,2,0,0,2,"[""spanish"",""australian""]"
V154,drink bottle,candidate_2026-07-22_0e794cd9,true,200,112,80,32,0,false,false,true,PARTIAL,32,,MINOR,PARTIALLY,5,1,1,3,"[""Product: PORTABLE BLENDER BOTTLE | Tagline: Portable. Powerful. Personal. | Background: Pale mint light green | Ergonomic sketch count:4 steps (Grip carry / Drink / Blend / Rest) | Technical drawing: Front/Side/Top/Bottom orthographic mm dimensions, component list: Lid, Carry loop, Bottle body, Blade chamber, Base, Power button | Materials: BPA-free Tritan plastic, soft touch silicone, 304 stainless steel, ABS plastic | Core functions: 450ml capacity, 2000mAh battery, USB-C charging, 6-point stainless steel blade, leak-proof lid, non-slip silicone base | Supplementary: Capacity/battery/watt/RPM spec icons, fruit smoothie lifestyle render, 4-step usage flow"",""smart hydration water bottle"",""coffee drinks"",""en-zh"",""argentinian""]"
V155,水瓶标签,candidate_2026-07-22_0e794cd9,true,200,25,5,20,0,false,false,true,PARTIAL,32,,MINOR,PARTIALLY,5,2,0,3,"[""smart hydration water bottle"",""label printer"",""lemon"",""orange"",""arabica coffee beans""]"
V156,water bottle label,candidate_2026-07-22_0e794cd9,true,200,21,1,20,0,false,false,true,PARTIAL,42,,MINOR,PARTIALLY,1,0,1,0,"[""smart hydration water bottle""]"
V157,信封,candidate_2026-07-22_0e794cd9,true,200,10,2,8,0,false,false,true,PARTIAL,47,,MINOR,PARTIALLY,2,1,0,1,"[""Koi Fish Red Envelopes"",""post office""]"
V158,envelope,candidate_2026-07-22_0e794cd9,true,200,9,8,1,0,false,false,false,PARTIAL,67,,MINOR,PARTIALLY,5,3,0,2,"[""Cat-themed Red Envelopes"",""Dragon Year Red Envelopes"",""Floral Blessing Red Envelopes"",""cute cat fish"",""dragon prosperity""]"
V159,手提袋,candidate_2026-07-22_0e794cd9,true,200,8,5,3,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""blessing dragon"",""bronze rabbit qingqing"",""deer travel journal"",""ink fox scholar"",""moyu zhong""]"
V160,paper bag,candidate_2026-07-22_0e794cd9,true,200,76,64,12,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""fish lantern"",""paper cutting"",""cloisonne"",""woodblock new year paintings"",""chunfen""]"
V161,蛋糕盒,candidate_2026-07-22_0e794cd9,true,200,10,5,5,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,1,4,"[""strawberry cake"",""chocolate lava cake"",""mille crepe cake"",""lifting box"",""baking""]"
V162,cake box,candidate_2026-07-22_0e794cd9,true,200,38,18,20,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""strawberry cake"",""chocolate lava cake"",""mille crepe cake"",""baking"",""lifting box""]"
V163,月饼礼盒,candidate_2026-07-22_0e794cd9,true,200,8,5,3,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""blessing dragon"",""bronze rabbit qingqing"",""deer travel journal"",""ink fox scholar"",""moyu zhong""]"
V164,mooncake gift box,candidate_2026-07-22_0e794cd9,true,200,16,12,4,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""blessing dragon"",""bronze rabbit qingqing"",""deer travel journal"",""ink fox scholar"",""moyu zhong""]"
V165,横幅,candidate_2026-07-22_0e794cd9,true,200,102,80,22,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""tech gadget sale"",""group a portugal jamaica uzbekistan colombia"",""Chiikawa"",""healthy habits"",""mindfulness practices""]"
V166,banner,candidate_2026-07-22_0e794cd9,true,200,114,80,34,0,false,false,false,UNJUDGABLE,,NO_JUDGEABLE_RESULTS,SEVERE,NO,0,0,0,0,"[""2026 World Cup Group A: Mexico, Poland, Saudi Arabia, Argentina — North American host opener group"",""2026 World Cup Group B: Spain, Cabo Verde, Saudi Arabia, Uruguay — La Roja's defending Euro champions lead"",""2026 World Cup Group C: Brazil, Senegal, Iran, Australia — Brazil's Selecao chase the sixth star"",""2026 World Cup Group D: France, Cameroon, Croatia, USA — Les Bleus alongside the host USA"",""2026 World Cup Group E: Germany, Morocco, Japan, Costa Rica — Die Mannschaft seeks redemption""]"
V167,传单,candidate_2026-07-22_0e794cd9,true,200,0,0,0,0,true,false,false,FAIL,0,ZERO_RESULT,NONE,NO,0,,,,[]
V168,flyer,candidate_2026-07-22_0e794cd9,true,200,0,0,0,0,true,false,false,FAIL,0,ZERO_RESULT,NONE,NO,0,,,,[]
V169,画册,candidate_2026-07-22_0e794cd9,true,200,8,6,2,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,1,4,"[""men 1"",""women 1"",""women 2"",""women 3"",""Japan fan look — Adidas cap + Samurai Blue crop top + black shorts""]"
V170,catalog,candidate_2026-07-22_0e794cd9,true,200,3,2,1,0,false,true,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,2,0,0,2,"[""van gogh mfa boston"",""van gogh mystery box""]"
V171,促销横幅,candidate_2026-07-22_0e794cd9,true,200,8,7,1,0,false,false,false,PARTIAL,42,,MINOR,PARTIALLY,5,0,5,0,"[""baby care brand"",""spring beauty festival"",""summer snack festival"",""tech gadget sale"",""summer beach sale""]"
V172,sale banner,candidate_2026-07-22_0e794cd9,true,200,114,80,34,0,false,false,true,PARTIAL,47,,MINOR,PARTIALLY,5,2,0,3,"[""summer beach sale"",""tech gadget sale"",""marvel blackwidow.jp"",""winter soldier"",""ikaris""]"
V173,产品图,candidate_2026-07-22_0e794cd9,true,200,58,2,56,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,2,0,0,2,"[""van gogh mfa boston"",""van gogh mystery box""]"
V174,product photo,candidate_2026-07-22_0e794cd9,true,200,93,80,13,0,false,false,false,PASS,100,,NONE,YES,5,5,0,0,"[""Organic Rolled Oats"",""Double Chocolate Cookies"",""Italian Pasta Sauce"",""choco chip cookies"",""espresso coffee beans""]"
V175,促销活动,candidate_2026-07-22_0e794cd9,true,200,8,7,1,0,false,false,false,PASS,77,,MINOR,PARTIALLY,5,4,1,0,"[""baby care brand"",""spring beauty festival"",""summer snack festival"",""summer beach sale"",""tech gadget sale""]"
V176,promotion,candidate_2026-07-22_0e794cd9,true,200,37,34,3,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""Journey to the West 1"",""Journey to the West 2"",""Journey to the West 3"",""Journey to the West 4"",""Journey to the West 5""]"
V177,广告,candidate_2026-07-22_0e794cd9,true,200,21,16,5,0,false,false,false,FAIL,22,HIGH_IRRELEVANT_RATE,MINOR,PARTIALLY,5,1,0,4,"[""vivo round smart watch, watch dial becomes swimming pool, tiny man swimming, resort terrace background, waterproof function ad"",""pineapple"",""strawberry"",""watermelon"",""aroma diffuser""]"
V178,advertisement,candidate_2026-07-22_0e794cd9,true,200,2,1,1,0,false,true,false,PARTIAL,42,,MINOR,PARTIALLY,1,0,1,0,"[""925银复古朋克戒指套装俄语电商爱因斯坦人物宣传海报""]"
V179,社交媒体帖子,candidate_2026-07-22_0e794cd9,true,200,125,80,45,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""beijing"",""nanjing"",""wuhan"",""foster city"",""Basketball en Kobe Bryant Stephen Curry Kevin Durant Tim Duncan""]"
V180,social media post,candidate_2026-07-22_0e794cd9,true,200,156,80,76,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""content creation"",""chinese social changes"",""Journey to the West 1"",""Journey to the West 2"",""Journey to the West 3""]"
V181,产品展示,candidate_2026-07-22_0e794cd9,true,200,103,80,23,0,false,false,false,PASS,100,,NONE,YES,5,5,0,0,"[""eyemask"",""musical instrument"",""pendant"",""ring"",""scarf""]"
V182,product display,candidate_2026-07-22_0e794cd9,true,200,110,80,30,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""van gogh mfa boston"",""van gogh mystery box"",""Andrew Tate (Top G) viral meme sticker pack & merch collection"",""Cristiano Ronaldo (CR7) viral meme sticker pack & merch collection"",""Elon Musk (Tech Meme) viral meme sticker pack & merch collection""]"
V183,餐厅传单,candidate_2026-07-22_0e794cd9,true,200,18,6,12,0,false,false,true,PASS,100,,NONE,YES,5,5,0,0,"[""family restaurant"",""restaurant"",""restaurant"",""the restaurant"",""In a Restaurant""]"
V184,restaurant flyer,candidate_2026-07-22_0e794cd9,true,200,47,28,19,0,false,false,true,PARTIAL,12,,MINOR,PARTIALLY,5,1,1,3,"[""Ordering Food at a Restaurant"",""marinara sauce"",""bubble tea shop"",""french"",""restaurant""]"
V185,电影海报,candidate_2026-07-22_0e794cd9,true,200,91,80,11,0,false,false,false,PASS,100,,NONE,YES,5,5,0,0,"[""forrest gump"",""la land"",""titanic"",""casablanca"",""gone with the wind""]"
V186,movie poster,candidate_2026-07-22_0e794cd9,true,200,87,80,7,0,false,false,false,PASS,100,,NONE,YES,5,5,0,0,"[""forrest gump"",""la land"",""the shawshank redemption"",""titanic"",""inception""]"
V187,产品横幅,candidate_2026-07-22_0e794cd9,true,200,61,55,6,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""3day hiking adventure"",""3day weekend getaway"",""5day beach vacation"",""5day business trip"",""7day coastal vacation""]"
V188,product banner,candidate_2026-07-22_0e794cd9,true,200,111,80,31,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""cheap expensive badminton rackets"",""amoled gps smartwatch"",""anc wireless earbuds"",""ems neck massager"",""portable espresso coffee maker""]"
V189,促销海报,candidate_2026-07-22_0e794cd9,true,200,10,8,2,0,false,false,false,PASS,65,,MINOR,PARTIALLY,5,2,3,0,"[""tech gadget sale"",""Chinese"",""Chinese"",""baby care brand"",""spring beauty festival""]"
V190,sale poster,candidate_2026-07-22_0e794cd9,true,200,105,80,25,0,false,false,false,PASS,70,,NONE,PARTIALLY,5,3,1,1,"[""summer beach sale"",""tech gadget sale"",""baby care brand"",""spring beauty festival"",""summer snack festival""]"
V191,折扣传单,candidate_2026-07-22_0e794cd9,true,200,9,5,4,0,false,false,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""fifa world cup 2026 opening ceremony"",""nanjing"",""oriental pearl tower"",""santa claus christmas"",""terracotta warriors""]"
V192,discount flyer,candidate_2026-07-22_0e794cd9,true,200,3,1,2,0,false,true,true,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,1,0,0,1,"[""fifa world cup 2026 opening ceremony""]"
V193,电商横幅,candidate_2026-07-22_0e794cd9,true,200,21,17,4,0,false,false,false,FAIL,0,HIGH_IRRELEVANT_RATE,SEVERE,NO,5,0,0,5,"[""Cat-themed Red Envelopes"",""Dragon Year Red Envelopes"",""Floral Blessing Red Envelopes"",""cute cat fish"",""dragon prosperity""]"
